,id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
1328,1729,61,51,51,"39,30","94,16","6,58","120,951",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1329,1730,70,54,46,"39,73","91,12","6,92","122,763",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1330,1731,44,56,49,"39,23","91,26","6,52","644,478",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1331,1732,34,68,51,"27,35","94,18","6,69","403,515",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1332,1733,50,59,47,"40,77","92,09","6,75","209,868",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1333,1734,39,70,52,"26,27","90,80","6,65","594,937",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1334,1735,34,61,49,"28,13","93,32","6,50","117,82",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1335,1736,44,60,55,"34,28","90,56","6,83","985,405",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1336,1737,31,62,52,"33,80","93,01","6,99","182,027",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1337,1738,65,62,51,"31,53","90,87","6,51","207,074",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1338,1739,44,57,53,"42,31","90,51","6,93","748,768",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1339,1740,50,47,48,"24,64","90,62","6,71","218,23",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1340,1741,43,50,48,"28,28","91,37","6,63","179,272",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1341,1742,60,46,53,"24,49","92,98","6,76","183,491",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1342,1743,70,68,55,"42,85","94,64","6,69","788,1",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1343,1744,59,62,52,"43,68","93,11","6,61","103,824",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1344,1745,60,58,51,"42,07","92,92","6,84","165,741",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1345,1746,42,60,47,"33,47","92,13","6,84","136,828",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1346,1747,35,66,47,"31,70","91,66","6,95","488,381",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1347,1748,34,65,48,"41,42","90,04","6,67","199,31",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1348,1749,36,54,46,"42,55","94,95","6,66","214,41",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1349,1750,39,64,52,"28,92","94,64","6,68","636,879",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1350,1751,37,52,47,"43,08","93,90","6,54","211,853",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1351,1752,33,47,46,"29,20","93,97","6,84","209,408",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1352,1753,34,48,48,"41,04","91,37","6,81","181,528",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1353,1754,49,54,50,"25,62","93,18","6,76","972,634",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1354,1755,40,65,49,"35,33","91,06","6,68","163,907",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1355,1756,68,52,49,"24,43","92,28","6,58","633,53",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1356,1757,50,46,52,"31,18","90,22","6,73","540,187",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1357,1758,65,63,50,"31,88","91,33","6,52","792,72",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1358,1759,40,49,47,"42,93","91,18","6,50","246,361",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1359,1760,42,53,48,"23,11","94,32","6,76","231,515",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1360,1761,49,55,51,"24,87","93,91","6,68","135,169",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1361,1762,59,62,49,"43,36","93,35","6,94","114,778",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1362,1763,63,58,47,"26,83","90,75","6,86","144,666",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1363,1764,70,65,52,"30,42","93,13","6,58","759,53",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1364,1765,63,50,52,"28,65","93,23","6,75","115,816",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1365,1766,40,64,47,"32,50","93,48","6,89","717,376",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1366,1767,63,58,50,"43,04","94,64","6,72","415,857",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1367,1768,45,58,49,"30,11","90,35","6,83","752,452",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1368,1769,66,69,47,"23,69","93,61","6,91","875,339",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1369,1770,54,67,52,"35,68","93,31","6,59","141,338",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1370,1771,69,67,52,"27,72","94,44","6,83","828,306",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1371,1772,67,68,49,"35,27","92,38","6,82","149,849",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1372,1773,45,57,47,"23,17","90,79","6,66","161,689",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1373,1774,56,50,52,"33,09","92,25","6,77","881,301",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1374,1775,70,50,53,"37,46","90,45","6,93","172,346",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1375,1776,44,47,45,"38,73","94,74","6,58","218,142",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1376,1777,50,60,47,"32,58","92,75","6,93","937,943",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1377,1778,52,51,53,"38,38","93,10","6,99","210,274",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1378,1779,35,68,45,"42,94","90,09","6,61","234,847",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1379,1780,68,69,52,"25,66","92,75","6,81","529,548",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1380,1781,32,55,52,"37,59","92,00","6,97","159,658",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1381,1782,32,55,51,"29,61","93,16","6,57","626,871",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1382,1783,48,62,47,"25,35","93,03","6,80","174,401",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1383,1784,39,69,53,"25,93","93,02","6,97","241,82",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1384,1785,49,61,45,"32,77","94,57","6,76","240,48",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1385,1786,48,57,54,"29,02","90,20","6,62","126,807",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1386,1787,69,66,49,"40,00","90,17","6,53","921,188",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1387,1788,53,55,55,"33,32","91,25","6,71","234,497",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1388,1789,38,61,52,"31,23","94,94","6,62","464,428",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1389,1790,57,64,55,"26,68","92,96","6,58","625,069",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1390,1791,51,57,55,"24,71","90,15","6,68","108,41",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1391,1792,56,65,45,"38,20","93,97","6,75","218,091",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1392,1793,54,66,52,"36,57","93,80","6,87","104,422",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1393,1794,58,55,47,"26,05","93,69","6,74","240,686",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1394,1795,68,70,54,"31,30","92,76","6,99","547,783",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1395,1796,42,59,55,"40,10","94,35","6,98","149,12",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1396,1797,43,64,47,"38,59","91,58","6,83","102,271",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1397,1798,35,67,49,"41,31","91,15","6,62","239,743",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1398,1799,56,59,55,"37,04","91,79","6,55","188,518",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1399,1800,39,64,53,"23,01","91,07","6,60","208,336",papaya,18,2,2,Cauca,Bosque Subhumedo-Tropical,22,32,1000,2000,"-76,8306872","2,397949333"
1400,1801,18,30,29,"26,76","92,86","6,42","224,59",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1401,1802,37,23,28,"25,61","94,31","5,74","224,321",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1402,1803,13,28,33,"28,13","95,65","5,69","151,076",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1403,1804,2,21,35,"25,03","91,54","6,29","179,825",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1404,1805,10,18,35,"27,80","99,65","6,38","181,694",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1405,1806,7,11,32,"29,26","95,11","5,54","184,762",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1406,1807,39,5,31,"27,10","93,70","5,55","150,95",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1407,1808,34,6,27,"25,85","90,93","5,86","147,889",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1408,1809,31,30,29,"26,59","90,99","5,56","178,812",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1409,1810,25,7,35,"28,39","99,19","5,56","189,671",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1410,1811,16,18,26,"28,44","91,81","5,57","145,541",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1411,1812,26,10,33,"28,27","96,94","6,07","198,823",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1412,1813,27,8,32,"27,01","96,46","5,63","144,333",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1413,1814,37,18,30,"27,64","99,35","6,39","157,917",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1414,1815,19,15,34,"26,30","99,66","5,69","215,92",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1415,1816,0,19,33,"27,13","95,24","6,23","204,721",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1416,1817,31,20,26,"25,57","97,61","6,44","199,794",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1417,1818,9,17,32,"25,95","93,41","5,84","172,054",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1418,1819,22,11,29,"28,03","95,02","5,96","218,006",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1419,1820,31,6,26,"29,13","91,31","5,74","157,239",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1420,1821,34,6,30,"27,08","97,00","5,95","171,758",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1421,1822,24,6,32,"28,11","90,02","6,39","172,481",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1422,1823,1,8,26,"27,51","94,19","5,56","156,673",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1423,1824,31,13,33,"27,64","95,49","5,86","205,546",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1424,1825,10,9,28,"29,01","94,01","6,28","150,05",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1425,1826,36,27,26,"26,58","95,79","6,25","171,626",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1426,1827,38,24,33,"28,29","97,00","5,97","142,94",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1427,1828,11,6,25,"28,69","96,65","6,08","178,964",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1428,1829,16,14,30,"29,71","96,31","6,38","209,845",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1429,1830,33,14,35,"27,15","96,66","6,03","149,243",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1430,1831,16,6,29,"29,29","91,96","5,87","132,149",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1431,1832,32,11,31,"25,07","93,31","6,21","134,842",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1432,1833,38,14,30,"26,92","91,20","5,57","194,902",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1433,1834,8,6,33,"28,28","93,65","6,10","171,946",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1434,1835,23,6,33,"29,18","92,73","6,03","204,96",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1435,1836,29,25,35,"28,36","91,65","5,54","160,731",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1436,1837,24,14,33,"29,38","93,28","6,37","218,524",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1437,1838,32,12,30,"25,39","98,09","5,58","218,08",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1438,1839,30,25,31,"26,31","98,62","5,81","208,118",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1439,1840,14,21,35,"29,53","91,91","6,12","194,31",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1440,1841,27,22,29,"28,83","92,17","6,00","145,417",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1441,1842,40,5,29,"28,48","97,77","5,82","160,389",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1442,1843,17,11,32,"28,74","93,40","5,62","156,765",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1443,1844,30,30,35,"25,01","95,59","6,00","165,809",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1444,1845,28,10,30,"29,87","91,15","6,31","192,768",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1445,1846,39,7,29,"27,54","94,59","6,36","150,201",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1446,1847,32,20,35,"26,52","98,38","5,59","144,626",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1447,1848,7,15,32,"25,04","95,90","6,18","174,797",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1448,1849,29,17,29,"29,20","95,67","5,96","211,251",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1449,1850,34,15,34,"27,06","91,11","5,68","224,701",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1450,1851,14,23,25,"26,19","96,97","5,61","135,419",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1451,1852,18,19,29,"27,59","92,49","6,21","162,843",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1452,1853,7,21,35,"25,76","94,66","5,77","131,245",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1453,1854,24,27,34,"28,88","95,11","6,20","145,058",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1454,1855,39,29,29,"26,51","94,48","6,14","199,878",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1455,1856,29,8,28,"26,87","91,73","6,10","214,413",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1456,1857,10,24,27,"27,57","94,91","5,71","145,93",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1457,1858,0,29,32,"28,06","98,37","5,87","171,652",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1458,1859,32,11,31,"29,52","92,57","6,46","131,212",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1459,1860,37,10,32,"28,96","95,16","6,17","222,803",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1460,1861,20,29,27,"25,10","92,36","6,05","157,759",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1461,1862,31,29,35,"27,19","92,20","6,14","141,322",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1462,1863,17,30,27,"29,03","90,79","5,89","205,572",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1463,1864,1,12,30,"27,75","95,95","5,56","131,09",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1464,1865,6,13,29,"27,31","99,97","5,83","201,826",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1465,1866,15,28,32,"28,84","99,64","6,22","224,402",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1466,1867,27,24,29,"26,61","96,97","6,14","191,007",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1467,1868,3,23,30,"29,70","95,66","6,08","215,197",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1468,1869,8,26,26,"25,55","91,64","5,70","212,868",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1469,1870,20,28,26,"26,38","91,50","5,55","167,047",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1470,1871,26,18,27,"27,46","92,91","5,84","142,143",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1471,1872,1,6,35,"27,02","95,72","6,23","147,168",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1472,1873,27,30,31,"28,99","90,74","5,72","148,84",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1473,1874,23,7,34,"26,11","91,52","5,85","134,128",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1474,1875,0,26,31,"25,07","95,02","5,55","192,904",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1475,1876,38,6,25,"25,55","96,93","6,16","191,3",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1476,1877,25,12,26,"28,57","95,68","6,44","134,837",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1477,1878,40,5,32,"26,07","96,70","5,98","143,533",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1478,1879,0,19,31,"25,52","94,38","6,27","178,73",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1479,1880,26,9,32,"25,95","94,74","6,47","144,157",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1480,1881,35,30,34,"28,30","95,41","6,14","182,448",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1481,1882,19,30,30,"29,57","91,41","5,83","224,832",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1482,1883,31,13,33,"29,70","95,21","6,34","148,3",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1483,1884,17,29,26,"26,14","93,28","6,07","195,412",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1484,1885,2,30,30,"26,00","94,80","6,33","209,54",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1485,1886,30,13,25,"27,15","91,49","6,41","164,918",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1486,1887,8,15,33,"28,97","98,10","5,50","213,901",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1487,1888,18,12,35,"26,14","96,39","6,34","131,339",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1488,1889,8,28,30,"25,52","94,34","6,02","135,127",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1489,1890,40,22,29,"27,56","99,98","5,74","174,626",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1490,1891,27,10,33,"27,81","97,48","6,47","154,062",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
1491,1892,21,20,31,"25,60","99,72","5,86","165,825",coconut,19,11,11,Magdalena,Bosque Humedo-Tropical,20,32,1000,3000,"-74,26173611","10,2474016"
